time_us,in_ms,in_dr,in_gs,in_yr,in_rv,in_ig,out_out,out_tgt,out_act,out_P,out_I,out_D,out_F
100764678,100764,4.57333326,14.7564259,0.0326942801,0,0.111000359,41,4.57333326,1.87324417,0.300004989,0.112674333,0.00365954312,0
100784670,100784,4.57333326,14.7149696,0.033312723,0,0.112674333,41,4.57333326,1.90867829,0.300850183,0.114335664,0.00362169254,0
100804662,100804,4.57333326,14.673584,0.0339332446,0,0.114335664,42,4.57333326,1.94423163,0.301698714,0.11598409,0.00358344871,0
100824654,100824,4.66666651,14.6321888,0.0343650058,0,0.11598409,43,4.66666651,1.9689697,0.308726758,0.117685102,0.00368734519,0
100844646,100844,4.66666651,14.5907526,0.0348430201,0,0.117685102,43,4.66666651,1.99635792,0.309603512,0.119378425,0.0036602749,0
100864638,100864,4.66666651,14.5493279,0.0352788121,0,0.119378425,43,4.66666651,2.02132702,0.310485005,0.121065482,0.00363637321,0
100884630,100884,4.66666651,14.5077457,0.03558404,0,0.121065482,43,4.66666651,2.03881526,0.311374933,0.122751005,0.00362268719,0
100904622,100904,4.66666651,14.4659243,0.0358050093,0,0.122751005,44,4.66666651,2.05147576,0.312275112,0.124438122,0.0036156564,0
100924614,100924,4.71999979,14.4238691,0.0360213779,0,0.124438122,44,4.71999979,2.06387281,0.316764861,0.12616165,0.00368296029,0
100944606,100944,4.71999979,14.3815145,0.0362214893,0,0.12616165,44,4.71999979,2.07533836,0.317697763,0.12788786,0.00367786223,0
100964598,100964,4.71999979,14.3388338,0.0363201238,0,0.12788786,45,4.71999979,2.0809896,0.318643391,0.129620656,0.00368092698,0
100984590,100984,4.71999979,14.2957926,0.0363270156,0,0.129620656,45,4.71999979,2.08138466,0.319602758,0.131363645,0.00369145651,0
101004582,101004,4.71999979,14.2523775,0.0362501107,0,0.131363645,45,4.71999979,2.07697821,0.32057634,0.133120194,0.00370888528,0
101024574,101024,4.75999975,14.2086325,0.0361894518,0,0.133120194,46,4.75999975,2.07350278,0.324288428,0.134916648,0.00378149957,0
101044566,101044,4.75999975,14.1645412,0.0362493508,0,0.134916648,46,4.75999975,2.07693458,0.325297862,0.136721998,0.00378842489,0
101064558,101064,4.75999975,14.1203384,0.0360432528,0,0.136721998,46,4.75999975,2.06512618,0.326316208,0.138546661,0.00381700974,0
101084550,101084,4.75999975,14.0757818,0.0358586498,0,0.138546661,47,4.75999975,2.05454922,0.327349156,0.140390098,0.00384412124,0
101104542,101104,4.75999975,14.0308733,0.0355353728,0,0.140390098,47,4.75999975,2.03602672,0.328396916,0.142258063,0.0038828277,0
101124534,101124,4.75999975,13.9856901,0.0352552347,0,0.142258063,47,4.75999975,2.01997614,0.329457849,0.144149184,0.0039183246,0
101144526,101144,4.75999975,13.9402266,0.0349734053,0,0.144149184,48,4.75999975,2.00382853,0.330532283,0.146063879,0.00395427039,0
101164518,101164,4.75999975,13.8945427,0.0346376076,0,0.146063879,48,4.75999975,1.98458862,0.331619054,0.148004636,0.00399496593,0
101184510,101184,4.75999975,13.8486757,0.0341322124,0,0.148004636,48,4.75999975,1.95563161,0.332717359,0.149978653,0.00405001594,0
101204502,101204,4.75999975,13.8026943,0.0336859785,0,0.149978653,48,4.75999975,1.93006432,0.333825767,0.151983961,0.00410055555,0
101224494,101224,4.75999975,13.7566185,0.0331254937,0,0.151983961,49,4.75999975,1.89795089,0.334943861,0.154025644,0.00416097743,0
101244486,101244,4.75999975,13.7105408,0.0325313471,0,0.154025644,49,4.75999975,1.86390877,0.336069554,0.156105518,0.00422461983,0
101264478,101264,4.75999975,13.6648188,0.0319283865,0,0.156105518,49,4.75999975,1.82936168,0.337193996,0.158224314,0.00428931834,0
101284470,101284,4.75999975,13.6191483,0.0313496403,0,0.158224314,50,4.75999975,1.79620194,0.338324755,0.160381481,0.00435239822,0
101304462,101304,4.75999975,13.573617,0.0308240149,0,0.160381481,50,4.75999975,1.76608586,0.339459628,0.1625752,0.00441137236,0
101324454,101324,4.77333307,13.528265,0.0302573964,0,0.1625752,51,4.77333307,1.733621,0.341551691,0.164817438,0.00449386844,0
101344446,101344,4.77333307,13.4831438,0.0296041258,0,0.164817438,51,4.77333307,1.69619131,0.34269467,0.167102501,0.00456442777,0
101364438,101364,4.77333307,13.4382496,0.0290399659,0,0.167102501,51,4.77333307,1.66386735,0.343839556,0.169427022,0.00462778332,0
101384430,101384,4.77333307,13.3936758,0.0284728613,0,0.169427022,52,4.77333307,1.63137472,0.344983846,0.171791494,0.00469170418,0
101404422,101404,4.77333307,13.3494444,0.0279286895,0,0.171791494,52,4.77333307,1.600196,0.346126884,0.17419529,0.00475396123,0
101424414,101424,4.79999971,13.3056059,0.0274665542,0,0.17419529,53,4.79999971,1.57371759,0.349207312,0.176655471,0.00484950794,0
101444406,101444,4.79999971,13.2621803,0.0269465335,0,0.176655471,53,4.79999971,1.54392254,0.350350767,0.179154664,0.00491032004,0
101464398,101464,4.79999971,13.2196112,0.0265345648,0,0.179154664,53,4.79999971,1.52031851,0.351478934,0.181688204,0.00496184221,0
101484390,101484,4.79999971,13.177496,0.0261913463,0,0.181688204,54,4.79999971,1.50065351,0.352602243,0.18425326,0.0050075464,0
101504382,101504,4.79999971,13.1358404,0.0258780066,0,0.18425326,54,4.79999971,1.48270047,0.353720397,0.186848655,0.00505076023,0
101524374,101524,4.853333,13.0946789,0.0255630948,0,0.186848655,55,4.853333,1.46465731,0.358774871,0.189516589,0.00517565245,0
101544366,101544,4.853333,13.0540352,0.0253628828,0,0.189516589,55,4.853333,1.45318604,0.359891921,0.192210242,0.00520934211,0
101564358,101564,4.853333,13.0139008,0.0252032094,0,0.192210242,56,4.853333,1.44403744,0.361001849,0.194927827,0.0052394676,0
101584350,101584,4.853333,12.9742718,0.0249732509,0,0.194927827,56,4.853333,1.43086183,0.362104475,0.197672606,0.00527578127,0
101604342,101604,4.853333,12.935194,0.0249669962,0,0.197672606,56,4.853333,1.43050349,0.363198429,0.200434282,0.00529227406,0
101624334,101624,4.94666624,12.8966618,0.0250581466,0,0.200434282,58,4.94666624,1.43572593,0.371288985,0.20328401,0.00544472691,0
101644326,101644,4.94666624,12.8586597,0.0251210965,0,0.20328401,58,4.94666624,1.43933272,0.372386307,0.206147656,0.00545520848,0
101664318,101664,4.94666624,12.821784,0.0252327882,0,0.206147656,58,4.94666624,1.44573224,0.373457283,0.209022537,0.00546091562,0
101684310,101684,4.94666624,12.785428,0.0255549457,0,0.209022537,59,4.94666624,1.46419048,0.374519229,0.21189855,0.00544756977,0
101705135,101705,4.94666624,12.7495785,0.025797464,0,0.21189855,59,4.94666624,1.47808576,0.375572324,0.214923263,0.00544109056,0
101725127,101725,5.03999996,12.7142477,0.0262289979,0,0.214923263,60,5.03999996,1.50281084,0.383721948,0.217877269,0.0055641341,0
101745119,101745,5.03999996,12.6794586,0.0268072151,0,0.217877269,61,5.03999996,1.53594017,0.384774774,0.220819682,0.00552714383,0
101765111,101765,5.03999996,12.6437168,0.0271728747,0,0.220819682,61,5.03999996,1.55689096,0.385862499,0.223761067,0.00550962845,0
101785103,101785,5.03999996,12.6099567,0.0278804284,0,0.223761067,61,5.03999996,1.59743083,0.386895537,0.226683795,0.00546008116,0
101805095,101805,5.03999996,12.5766888,0.028502183,0,0.226683795,62,5.03999996,1.63305473,0.387918979,0.229591608,0.00541787315,0
101825087,101825,5.14666653,12.5439253,0.0290139355,0,0.229591608,63,5.14666653,1.66237593,0.39716354,0.23258099,0.00555534335,0
101845079,101845,5.14666653,12.5134335,0.0297158044,0,0.23258099,63,5.14666653,1.70259011,0.398131311,0.235550284,0.00550460629,0
101865071,101865,5.14666653,12.4832716,0.030428296,0,0.235550284,64,5.14666653,1.74341285,0.39909327,0.238498583,0.00545250205,0
101885063,101885,5.14666653,12.4534464,0.0310750231,0,0.238498583,64,5.14666653,1.78046763,0.40004909,0.241428763,0.00540605187,0
101905055,101905,5.14666653,12.4239159,0.0317683555,0,0.241428763,65,5.14666653,1.82019258,0.400999963,0.24433814,0.00535495207,0
101925047,101925,5.26666641,12.3946619,0.0325150937,0,0.24433814,66,5.26666641,1.8629775,0.411318183,0.247329131,0.00549218524,0
101945039,101945,5.26666641,12.3656931,0.0331648514,0,0.247329131,66,5.26666641,1.90020585,0.412281752,0.250301272,0.00544483867,0
101965031,101965,5.26666641,12.3369665,0.0337765254,0,0.250301272,67,5.26666641,1.93525219,0.413241774,0.253256202,0.00540070236,0
101985023,101985,5.26666641,12.3084354,0.0344623663,0,0.253256202,67,5.26666641,1.97454798,0.41419965,0.256189823,0.00534936972,0
102005015,102005,5.26666641,12.2801151,0.0350740626,0,0.256189823,67,5.26666641,2.00959563,0.415154874,0.259105623,0.00530462572,0
102025007,102025,5.36000013,12.2519188,0.0355913006,0,0.259105623,69,5.36000013,2.0392313,0.423484445,0.262092143,0.0054208138,0
102044999,102044,5.36000013,12.2252855,0.0361400135,0,0.262092143,69,5.36000013,2.07067013,0.424407035,0.264914721,0.00538119115,0
102064991,102064,5.36000013,12.1986361,0.0367417783,0,0.264914721,69,5.36000013,2.10514879,0.425334185,0.267867565,0.00533641782,0
102084983,102084,5.36000013,12.1719046,0.0371564068,0,0.267867565,70,5.36000013,2.12890506,0.426268309,0.270811766,0.00530910352,0
102104975,102104,5.36000013,12.1450977,0.0376412645,0,0.270811766,70,5.36000013,2.15668559,0.427209198,0.27374354,0.00527507393,0
102124967,102124,5.42666626,12.1181688,0.0381099582,0,0.27374354,71,5.42666626,2.18353963,0.433483809,0.276724964,0.00535250222,0
102144959,102144,5.42666626,12.091095,0.0385505334,0,0.276724964,71,5.42666626,2.20878267,0.434454471,0.279696435,0.00532273343,0
102164951,102164,5.42666626,12.0638332,0.0388087519,0,0.279696435,72,5.42666626,2.2235775,0.435436279,0.282667637,0.00531023368,0
102184943,102184,5.42666626,12.0363798,0.0391238853,0,0.282667637,72,5.42666626,2.24163342,0.436429441,0.285635591,0.00529234344,0
102204935,102204,5.42666626,12.0086813,0.0393621884,0,0.285635591,73,5.42666626,2.25528717,0.437436074,0.288604468,0.00528181065,0
102224927,102224,5.4666667,11.9807596,0.0395334475,0,0.288604468,73,5.4666667,2.26509953,0.441687435,0.291615576,0.00534451474,0
102244919,102244,5.4666667,11.9538078,0.03955888,0,0.291615576,74,5.4666667,2.26655674,0.44268328,0.294638902,0.00535412598,0
102264911,102264,5.4666667,11.9264956,0.0395893045,0,0.294638902,74,5.4666667,2.26829982,0.443697065,0.297674447,0.00536346482,0
102284903,102284,5.4666667,11.8988304,0.0394569077,0,0.297674447,75,5.4666667,2.26071405,0.444728643,0.300731361,0.0053886855,0
102304895,102304,5.4666667,11.87082,0.0393372737,0,0.300731361,75,5.4666667,2.25385952,0.445778012,0.303809285,0.00541294878,0
102324887,102324,5.50666666,11.8424921,0.0391445123,0,0.303809285,76,5.50666666,2.24281526,0.450113952,0.306951076,0.00551210204,0
102344879,102344,5.50666666,11.8138676,0.038978152,0,0.306951076,76,5.50666666,2.23328352,0.451204568,0.310117334,0.0055415947,0
102364871,102364,5.50666666,11.7849417,0.0386075191,0,0.310117334,77,5.50666666,2.21204782,0.452312022,0.313319802,0.00559123466,0
102384863,102384,5.50666666,11.7557564,0.038314566,0,0.313319802,77,5.50666666,2.19526291,0.453434974,0.316554576,0.00563367177,0
102404855,102404,5.50666666,11.726306,0.0379726253,0,0.316554576,78,5.50666666,2.1756711,0.45457375,0.319824874,0.00568123581,0
102424847,102424,5.49333334,11.6966515,0.0375891812,0,0.319824874,78,5.49333334,2.15370131,0.454622775,0.323120296,0.00571040669,0
102444839,102444,5.49333334,11.6678371,0.0370864198,0,0.323120296,78,5.49333334,2.1248951,0.455745488,0.32646057,0.00577388611,0
102464831,102464,5.49333334,11.6388197,0.0365141556,0,0.32646057,79,5.49333334,2.09210682,0.456881732,0.329850197,0.00584462471,0
102484823,102484,5.49333334,11.6096535,0.0360562876,0,0.329850197,79,5.49333334,2.06587291,0.458029538,0.333283156,0.00590450084,0
102504815,102504,5.49333334,11.5803785,0.0356160142,0,0.333283156,80,5.49333334,2.04064727,0.459187418,0.336758882,0.00596299348,0
102524807,102524,5.50666666,11.5510254,0.0351162516,0,0.336758882,80,5.50666666,2.01201296,0.461471677,0.340294749,0.00605081115,0
102544799,102544,5.50666666,11.5216408,0.03452795,0,0.340294749,81,5.50666666,1.9783057,0.4626486,0.343882948,0.00612475397,0
102564791,102564,5.50666666,11.4922647,0.0342064314,0,0.343882948,81,5.50666666,1.95988405,0.463831186,0.347508371,0.00617246842,0
102584783,102584,5.50666666,11.4629774,0.0337980427,0,0.347508371,82,5.50666666,1.93648505,0.465016276,0.351176381,0.00622906489,0
102604775,102604,5.50666666,11.4338083,0.0332732052,0,0.351176381,82,5.50666666,1.90641415,0.466202587,0.354894161,0.00629755622,0
102624767,102624,5.51999998,11.4047918,0.0328550227,0,0.354894161,83,5.51999998,1.88245404,0.468520403,0.358669609,0.00637897849,0
102644759,102644,5.51999998,11.3759241,0.0324832387,0,0.358669609,83,5.51999998,1.86115241,0.469709307,0.362486452,0.00643261615,0
102664751,102664,5.51999998,11.3470831,0.0321099013,0,0.362486452,84,5.51999998,1.83976173,0.470903188,0.366345167,0.00648666779,0
102684743,102684,5.51999998,11.3185043,0.0317226164,0,0.366345167,84,5.51999998,1.81757188,0.472092211,0.370246768,0.00654225703,0
102704735,102704,5.51999998,11.2902098,0.0314225852,0,0.370246768,85,5.51999998,1.80038142,0.473275334,0.374186158,0.00658910442,0
102724727,102724,5.5333333,11.26229,0.0310850386,0,0.374186158,86,5.5333333,1.78104138,0.47559464,0.378179878,0.00666346168,0
102744719,102744,5.5333333,11.2347136,0.0308471899,0,0.378179878,86,5.5333333,1.76741374,0.476762027,0.382207811,0.00670407759,0
102764711,102764,5.5333333,11.2074919,0.0306291897,0,0.382207811,87,5.5333333,1.75492322,0.477920026,0.386268735,0.00674265018,0
102784703,102784,5.5333333,11.1806793,0.0304260794,0,0.386268735,87,5.5333333,1.74328589,0.479066104,0.390361726,0.00677963672,0
102804695,102804,5.5333333,11.1542711,0.0303013399,0,0.390361726,88,5.5333333,1.73613882,0.48020032,0.394481897,0.00680850307,0
102824687,102824,5.55999994,11.1282701,0.0301713645,0,0.394481897,88,5.55999994,1.7286917,0.483641922,0.398658514,0.00688572135,0
102844679,102844,5.55999994,11.1027355,0.030130323,0,0.398658514,89,5.55999994,1.72634029,0.484754205,0.402856946,0.00690579275,0
102864671,102864,5.55999994,11.0775146,0.0301695559,0,0.402856946,89,5.55999994,1.7285881,0.485857874,0.407072037,0.00691745756,0
102884663,102884,5.55999994,11.052762,0.030127557,0,0.407072037,90,5.55999994,1.72618175,0.486945927,0.411308706,0.00693730265,0
102904655,102904,5.55999994,11.0285006,0.0301570259,0,0.411308706,91,5.55999994,1.72787023,0.488017172,0.415562153,0.00694950204,0
102924647,102924,5.58666658,11.0047216,0.0303861778,0,0.415562153,91,5.58666658,1.7409997,0.491417348,0.419849098,0.00698912144,0
102944639,102944,5.58666658,10.9814253,0.0306319892,0,0.419849098,92,5.58666658,1.75508356,0.492459863,0.424138486,0.00697829761,0
102964631,102964,5.58666658,10.958621,0.0308950059,0,0.424138486,92,5.58666658,1.7701534,0.493484646,0.428428799,0.0069653159,0
102984623,102984,5.58666658,10.9363098,0.03119497,0,0.428428799,93,5.58666658,1.78734004,0.494491428,0.432717234,0.00694809621,0
103004615,103004,5.58666658,10.9144964,0.0316786095,0,0.432717234,93,5.58666658,1.81505048,0.495479673,0.436991423,0.0069112042,0
103024607,103024,5.63999987,10.8931742,0.032117933,0,0.436991423,94,5.63999987,1.84022188,0.501188874,0.441314399,0.00697643869,0
103044599,103044,5.63999987,10.8723097,0.0326241627,0,0.441314399,95,5.63999987,1.86922669,0.502150655,0.445620865,0.00693647144,0
103064591,103064,5.63999987,10.8519554,0.0331696346,0,0.445620865,95,5.63999987,1.90047991,0.503092527,0.44990766,0.00689188298,0
103084583,103084,5.63999987,10.8320475,0.0337400846,0,0.44990766,96,5.63999987,1.93316436,0.504017115,0.454172641,0.00684420019,0
103104575,103104,5.63999987,10.8126078,0.034320496,0,0.454172641,97,5.63999987,1.96641946,0.504923284,0.458414555,0.00679499423,0
103124567,103124,5.69333315,10.7935753,0.0349646918,0,0.458414555,98,5.69333315,2.00332928,0.510596752,0.462690473,0.00683740759,0
103144559,103144,5.69333315,10.7749853,0.0355621278,0,0.462690473,98,5.69333315,2.03755975,0.511477709,0.466941357,0.0067856675,0
103164551,103164,5.69333315,10.756794,0.0361545607,0,0.466941357,99,5.69333315,2.07150364,0.512342691,0.471167028,0.00673403125,0
103184543,103184,5.69333315,10.7390165,0.0368578322,0,0.471167028,99,5.69333315,2.11179805,0.513190806,0.475359529,0.00667013647,0
103204535,103204,5.69333315,10.7215834,0.0374809764,0,0.475359529,100,5.69333315,2.14750171,0.514025211,0.479523748,0.00661437958,0
103224527,103224,5.71999979,10.7044497,0.0381452255,0,0.479523748,100,5.71999979,2.18556023,0.517259479,0.483687878,0.00660368288,0
103244519,103244,5.71999979,10.6875944,0.0387616903,0,0.483687878,101,5.71999979,2.22088122,0.518075228,0.487823427,0.0065480005,0
103264511,103264,5.71999979,10.6711073,0.0392748713,0,0.487823427,101,5.71999979,2.25028419,0.518875659,0.491936892,0.0065030097,0
103284503,103284,5.71999979,10.654829,0.0399871357,0,0.491936892,102,5.71999979,2.29109406,0.5196684,0.496014416,0.00643634144,0
103304495,103304,5.71999979,10.6387434,0.0405625962,0,0.496014416,102,5.71999979,2.32406545,0.520454109,0.500064969,0.00638408866,0
103324487,103324,5.73333311,10.6227741,0.041052267,0,0.500064969,103,5.73333311,2.35212159,0.52245158,0.504110098,0.00636596745,0
103344479,103344,5.73333311,10.6068726,0.0417200327,0,0.504110098,103,5.73333311,2.39038157,0.523234785,0.508121431,0.0063033686,0
103364471,103364,5.73333311,10.5909986,0.0422903076,0,0.508121431,104,5.73333311,2.42305589,0.524019003,0.512105465,0.00625111395,0
103384463,103384,5.73333311,10.5751104,0.0427377895,0,0.512105465,104,5.73333311,2.44869494,0.524806321,0.516070545,0.00621201703,0
103404455,103404,5.73333311,10.5591593,0.0432425253,0,0.516070545,105,5.73333311,2.47761416,0.525599122,0.520012617,0.00616662484,0
103424447,103424,5.73333311,10.5431252,0.0437109694,0,0.520012617,105,5.73333311,2.5044539,0.52639842,0.523934066,0.00612508925,0
103444439,103444,5.73333311,10.526927,0.0441262051,0,0.523934066,106,5.73333311,2.52824521,0.527208447,0.527838588,0.00608931342,0
103464431,103464,5.73333311,10.5107069,0.044464469,0,0.527838588,106,5.73333311,2.54762626,0.528022051,0.531731486,0.00606183149,0
103484423,103484,5.73333311,10.4942408,0.0446670465,0,0.531731486,107,5.73333311,2.55923319,0.528850555,0.535622418,0.00604922278,0
103504415,103504,5.73333311,10.477479,0.0449398085,0,0.535622418,107,5.73333311,2.57486129,0.529696584,0.539506555,0.00602906803,0
103524407,103524,5.70666647,10.4603682,0.045016937,0,0.539506555,107,5.70666647,2.57928038,0.528095365,0.543365061,0.00597949512,0
103544399,103544,5.70666647,10.4429302,0.0451906845,0,0.543365061,108,5.70666647,2.58923531,0.528977156,0.547224164,0.00597041473,0
103564391,103564,5.70666647,10.4251156,0.0451855995,0,0.547224164,108,5.70666647,2.58894396,0.52988106,0.551096797,0.00598117569,0
103584383,103584,5.70666647,10.4068823,0.0450832024,0,0.551096797,109,5.70666647,2.58307719,0.530809462,0.554990351,0.00600292953,0
103604375,103604,5.70666647,10.3882523,0.0450883247,0,0.554990351,109,5.70666647,2.58337069,0.531761408,0.558897495,0.0060131303,0
103624367,103624,5.62666655,10.3691759,0.0448555015,0,0.558897495,109,5.62666655,2.57003069,0.525271356,0.562735379,0.00589561975,0
103644359,103644,5.62666655,10.3496513,0.0447441489,0,0.562735379,109,5.62666655,2.56365085,0.526262224,0.566595793,0.00591906998,0
103664351,103664,5.62666655,10.3299437,0.0443776064,0,0.566595793,110,5.62666655,2.54264951,0.527266324,0.570497513,0.00597102381,0
103684343,103684,5.62666655,10.309824,0.0440351255,0,0.570497513,110,5.62666655,2.5230267,0.528295279,0.574439406,0.00602074247,0
103704335,103704,5.62666655,10.2892828,0.0436827801,0,0.574439406,111,5.62666655,2.50283885,0.529349923,0.578422785,0.00607200246,0
103724327,103724,5.5333333,10.2683163,0.0431530811,0,0.578422785,110,5.5333333,2.47248936,0.521632195,0.58234179,0.00596172502,0
