time_us,in_ae,in_sc,in_di,in_gm,in_gy,in_as,in_e2t,in_dt,in_ig,out_out,out_tgt,out_act,out_P,out_I,out_D,out_F,out_DF
191004401,22,0.50189173221588135,0,0,-0.0042838710360229015,29.893253326416016,1.0323736667633057,0.019999999552965164,6.1631813878193498e-05,15.227338790893555,0.87999999523162842,-0.24544771015644073,0.079820111393928528,0.0048615778796374798,-0.025912337005138397,0.093504033982753754,0
191024393,25,0.50183254480361938,0,0,-0.0065040290355682373,29.903631210327148,1.0323688983917236,0.019999999552965164,8.4850544226355851e-05,21.25096321105957,1,-0.37265339493751526,0.093335464596748352,0.0064171687699854374,0.013275097124278545,0.09948190301656723,0
191044385,25,0.50183254480361938,0,0,0.0030778083018958569,29.903631210327148,1.0323688983917236,0.019999999552965164,0.00011200072913197801,10.364476203918457,1,0.17634542286396027,0.054697141051292419,0.0073287873528897762,-0.062195993959903717,0.10381483286619186,0
191064377,23,0.50183254480361938,0,0,0.013905969448387623,29.903631210327148,1.0323688983917236,0.019999999552965164,0.00012791148037649691,1.4173872470855713,0.91999995708465576,0.79675328731536865,0.0082318214699625969,0.0074659851379692554,-0.10595990717411041,0.10443597286939621,0
191084369,22,0.50183254480361938,0,0,0.012285454198718071,29.903631210327148,1.0323688983917236,0.019999999552965164,0.00013030602713115513,9.5124731063842773,0.87999999523162842,0.70390462875366211,0.01471480168402195,0.007711231242865324,-0.030925607308745384,0.10362430661916733,-0
191104361,20,0.50183254480361938,0,0,0.016716234385967255,29.903631210327148,1.0323688983917236,0.019999999552965164,0.00013458638568408787,5.2209453582763672,0.79999995231628418,0.95776963233947754,-0.0065058432519435883,0.007602800615131855,-0.049396850168704987,0.10050933808088303,-0
191124353,18,0.50170934200286865,0,0,0.0039379075169563293,29.889608383178711,1.0323666334152222,0.019999999552965164,0.00013269390910863876,22.121372222900391,0.71999996900558472,0.22562547028064728,0.045672357082366943,0.008364005945622921,0.071443147957324982,0.095734216272830963,-0
191144345,17,0.50170934200286865,0,0,0.0048520509153604507,29.889608383178711,1.0323666334152222,0.019999999552965164,0.00014597945846617222,15.474546432495117,0.68000000715255737,0.27800202369689941,0.038606844842433929,0.0090074539184570312,0.016145255416631699,0.090985894203186035,-0
191164337,15,0.50170934200286865,0,0,0.013012790121138096,29.889608383178711,1.0323666334152222,0.019999999552965164,0.00015720973897259682,3.1326062679290771,0.59999996423721313,0.74557793140411377,-0.00061426876345649362,0.0089972158893942833,-0.062069535255432129,0.085012651979923248,-0
191184329,14,0.50170934200286865,0,0,0.0077850548550486565,29.889608383178711,1.0323666334152222,0.019999999552965164,0.00015703105600550771,11.540143013000488,0.56000000238418579,0.44605076313018799,0.018335651606321335,0.0093028107658028603,0.0083506675437092781,0.079412303864955902,-0
