time_us,in_h,in_dh,in_hin,in_hdem,in_dhdem,in_spdem,in_sp,in_dsp,in_pmin,in_pmax,in_dspdem,in_f,out_th,out_ph
43104418,10.6001453,0.260145068,14.8499994,14.8638315,-0.00476455688,30.8759632,30.7149868,0.379538715,-0.34906584,0.261799395,-0.00171730074,0,0.922202587,-0.0803950205
43204378,10.6274261,0.201573327,14.8499994,14.8633852,-0.00461069727,30.8760872,30.7740097,0.4708094,-0.34906584,0.261799395,0.00124027277,0,0.922649145,-0.0750006959
43304338,10.6466608,0.151615709,14.8499994,14.8629532,-0.00446192408,30.8758488,30.8289299,0.439458698,-0.34906584,0.261799395,-0.00238513993,0,0.921190858,-0.0734164268
43405131,10.6638918,0.170686677,14.8499994,14.8625317,-0.00431791926,30.8762245,30.8702908,0.325368166,-0.34906584,0.261799395,0.00372791453,0,0.926329255,-0.0756240785
43505091,10.6855001,0.223357186,14.8499994,14.8621273,-0.00417741155,30.8761883,30.900507,0.28350538,-0.34906584,0.261799395,-0.000362541265,0,0.927378535,-0.0763632283
43605051,10.7140932,0.290876508,14.8499994,14.8617363,-0.00404262543,30.8758373,30.9288406,0.23506853,-0.34906584,0.261799395,-0.00351092592,0,0.928426087,-0.0776601508
43705011,10.7476788,0.358807117,14.8499994,14.8613577,-0.00391229009,30.8760738,30.9600906,0.274178892,-0.34906584,0.261799395,0.00236605876,0,0.932071209,-0.0761084631
43904931,10.8318224,0.416846901,14.8499994,14.8606367,-0.00366401672,30.8759708,31.0236416,0.290564775,-0.34906584,0.261799395,-0.00446498161,0,0.929141223,-0.0742865726
44004891,10.8734083,0.400445104,14.8499994,14.8602934,-0.00354576111,30.8761063,31.0520458,0.291491181,-0.34906584,0.261799395,0.00135475944,0,0.931530178,-0.0730062574
44104851,10.9105396,0.355580032,14.8499994,14.8599615,-0.00343132019,30.8763313,31.0875988,0.267013401,-0.34906584,0.261799395,0.00225157198,0,0.931480169,-0.0719382092
44204811,10.943469,0.319303364,14.8499994,14.8596401,-0.00332069397,30.8760872,31.1234226,0.237648174,-0.34906584,0.261799395,-0.00244238321,0,0.929203987,-0.0709861144
44304771,10.9727478,0.317370713,14.8499994,14.8593292,-0.00321356463,30.8766537,31.1563396,0.240099713,-0.34906584,0.261799395,0.00566709228,0,0.933000267,-0.0693662018
44404731,11.0091848,0.412187099,14.8499994,14.8590279,-0.00310993195,30.8766537,31.178978,0.13151969,-0.34906584,0.261799395,0,0,0.93151176,-0.0727372319
44504691,11.0587749,0.536029458,14.8499994,14.858736,-0.00300947833,30.8768063,31.191433,0.0600339957,-0.34906584,0.261799395,0.0015264895,0,0.933436155,-0.0759048164
44604651,11.1201916,0.595830858,14.8499994,14.8584538,-0.00291220355,30.8764668,31.2003136,0.0836106092,-0.34906584,0.261799395,-0.00339643913,0,0.931272209,-0.0756766126
44704611,11.1798658,0.567943752,14.8499994,14.858181,-0.0028181076,30.8764343,31.2180672,0.183120087,-0.34906584,0.261799395,-0.000324379012,0,0.930964291,-0.0716990829
44804571,11.2335644,0.515270293,14.8499994,14.8579168,-0.00272719073,30.8766994,31.2326183,0.160445184,-0.34906584,0.261799395,0.00265227561,0,0.931591749,-0.071264118
44904531,11.2810621,0.458266765,14.8499994,14.8576612,-0.00263913465,30.8765526,31.2451,0.0891751423,-0.34906584,0.261799395,-0.00146924611,0,0.93018055,-0.0723687783
45004491,11.3217983,0.423418015,14.8499994,14.8574142,-0.00255393982,30.8768425,31.2532101,0.0850513056,-0.34906584,0.261799395,0.00290033012,0,0.933340907,-0.0716457143
45104451,11.3602295,0.380968094,14.8499994,14.8571749,-0.00247160601,30.8770905,31.2638264,0.110738896,-0.34906584,0.261799395,0.00248054555,0,0.93383944,-0.0697048903
45204411,11.3958292,0.348735988,14.8499994,14.8569431,-0.00239181519,30.8770905,31.2748489,0.161395669,-0.34906584,0.261799395,0,0,0.93293643,-0.0668705031
45304371,11.430603,0.370708525,14.8499994,14.856719,-0.00231456757,30.8769112,31.2905502,0.128124073,-0.34906584,0.261799395,-0.00179362518,0,0.932070494,-0.0670492724
45404331,11.4680214,0.399032742,14.8499994,14.8565025,-0.00223986316,30.8768425,31.3046474,0.0711505488,-0.34906584,0.261799395,-0.000686920306,0,0.932815313,-0.0682139248
45505124,11.5065575,0.438552618,14.8499994,14.8562908,-0.00216770172,30.8769112,31.3142643,0.0274804235,-0.34906584,0.261799395,0.000681243255,0,0.934138417,-0.0693528652
45605084,11.5517025,0.524140239,14.8499994,14.8560877,-0.00209712982,30.8773403,31.320364,0.0139353992,-0.34906584,0.261799395,0.00429325178,0,0.936046183,-0.0702360645
45705044,11.6062098,0.565927863,14.8499994,14.8558912,-0.00202941895,30.8771725,31.3319569,0.0119563816,-0.34906584,0.261799395,-0.00167913851,0,0.932132781,-0.0702563599
45805004,11.66257,0.587052166,14.8499994,14.8557014,-0.00196393323,30.8772297,31.3494663,-0.009760499,-0.34906584,0.261799395,0.000572433579,0,0.931274056,-0.0705881417
46004924,11.7813873,0.579678476,14.8499994,14.8553391,-0.00183931983,30.8774834,31.3600979,0.00810254179,-0.34906584,0.261799395,-0.00103038037,0,0.92790854,-0.0694998652
46104884,11.8350048,0.504817128,14.8499994,14.8551664,-0.0017798742,30.8778687,31.3718014,0.103130698,-0.34906584,0.261799395,0.00385438604,0,0.927727699,-0.0650307164
46204844,11.8825321,0.460743457,14.8499994,14.8549995,-0.00172233582,30.8775864,31.3840332,0.0316990018,-0.34906584,0.261799395,-0.00282400567,0,0.923291922,-0.0660094097
46304804,11.928216,0.479923546,14.8499994,14.8548384,-0.00166670477,30.8777866,31.3854828,-0.0671926141,-0.34906584,0.261799395,0.00200351747,0,0.925986528,-0.0689995512
46404764,11.9791899,0.560351491,14.8499994,14.854682,-0.0016129812,30.8778343,31.382206,-0.120133817,-0.34906584,0.261799395,0.000477027963,0,0.925842166,-0.0715218186
46504724,12.0359888,0.558786988,14.8499994,14.8545303,-0.00156084693,30.8777466,31.385067,-0.0423662551,-0.34906584,0.261799395,-0.00087773148,0,0.923825264,-0.0688953847
46604684,12.0888958,0.507237256,14.8499994,14.8543844,-0.00151030219,30.878355,31.3968487,0.0166766401,-0.34906584,0.261799395,0.00608687708,0,0.924542248,-0.065901652
46704644,12.1368856,0.429039448,14.8499994,14.8542423,-0.0014616648,30.8780689,31.400959,-0.0056398809,-0.34906584,0.261799395,-0.00286216778,0,0.919282973,-0.0652401745
46804604,12.1774187,0.3822622,14.8499994,14.854105,-0.00141429901,30.8781872,31.4075089,0.000945484615,-0.34906584,0.261799395,0.00118302938,0,0.920173168,-0.063819997
46904564,12.2156,0.399685621,14.8499994,14.8539724,-0.00136852264,30.8784637,31.3983822,-0.114690557,-0.34906584,0.261799395,0.00276676216,0,0.922469258,-0.0675208047
47004524,12.260973,0.490388274,14.8499994,14.8538437,-0.0013243357,30.8780479,31.3839149,-0.120366491,-0.34906584,0.261799395,-0.00415968383,0,0.920398951,-0.0688305944
47104484,12.3133402,0.549004912,14.8499994,14.8537197,-0.00128142035,30.8786278,31.3758354,-0.152712375,-0.34906584,0.261799395,0.00580066023,0,0.925067604,-0.0707315579
47204444,12.3726292,0.591615736,14.8499994,14.8535995,-0.00124009454,30.8787594,31.3680611,-0.0760462508,-0.34906584,0.261799395,0.00131659722,0,0.921623111,-0.0690139234
47304404,12.433897,0.556555629,14.8499994,14.8534832,-0.00120004022,30.878355,31.36063,-0.0336766914,-0.34906584,0.261799395,-0.00404519727,0,0.917290688,-0.0674895868
47404364,12.486228,0.489985555,14.8499994,14.8533707,-0.00116125739,30.8783798,31.3587532,-0.0662003979,-0.34906584,0.261799395,0.000248054537,0,0.91794312,-0.0677847564
47504324,12.531579,0.438187838,14.8499994,14.8532619,-0.00112374627,30.8787098,31.3512383,-0.0627785772,-0.34906584,0.261799395,0.00330103352,0,0.919036031,-0.0671471283
47605117,12.5702896,0.349999547,14.8499994,14.8531551,-0.00108750665,30.8790894,31.3502941,0.0635030195,-0.34906584,0.261799395,0.00376576139,0,0.917754889,-0.0617580339
47705077,12.6029654,0.311186671,14.8499994,14.8530531,-0.00105190277,30.8788166,31.3489189,-0.0315688662,-0.34906584,0.261799395,-0.00272860005,0,0.914719045,-0.0638156459
47805037,12.63379,0.324267298,14.8499994,14.8529539,-0.00101788843,30.8790569,31.3419743,-0.0715219378,-0.34906584,0.261799395,0.00240422087,0,0.917899132,-0.0649357736
48004957,12.726326,0.559857488,14.8499994,14.852766,-0.000953038514,30.8790283,31.3089809,-0.205129102,-0.34906584,0.261799395,0.00129751605,0,0.919989407,-0.0728076994
48104917,12.7845459,0.566843271,14.8499994,14.8526764,-0.000922203064,30.8793468,31.3010311,-0.0971604139,-0.34906584,0.261799395,0.00318654696,0,0.919026375,-0.0699528232
48204877,12.8438311,0.557843089,14.8499994,14.8525896,-0.000892321288,30.8791065,31.301775,-0.0728664696,-0.34906584,0.261799395,-0.00240422087,0,0.91354692,-0.0691970736
48304837,12.8961487,0.465043336,14.8499994,14.8525057,-0.000863393128,30.879282,31.306181,-3.38554378e-06,-0.34906584,0.261799395,0.00175546296,0,0.912266016,-0.0657177866
48404797,12.9387808,0.387876719,14.8499994,14.8524246,-0.000835418701,30.8790779,31.3091049,-0.0497027747,-0.34906584,0.261799395,-0.00204167981,0,0.908806145,-0.0661559775
48504757,12.9750462,0.373131067,14.8499994,14.8523464,-0.000808397948,30.8791103,31.308773,-0.0654981956,-0.34906584,0.261799395,0.000324379012,0,0.908999681,-0.0662130117
48604717,13.0111475,0.400444537,14.8499994,14.8522701,-0.000782330811,30.8795357,31.3048248,-0.113346383,-0.34906584,0.261799395,0.00425508944,0,0.910575867,-0.0679265112
48704677,13.0509586,0.410732925,14.8499994,14.8521967,-0.000756899535,30.8797722,31.296669,-0.156354934,-0.34906584,0.261799395,0.00236605876,0,0.909876287,-0.0695954189
48804637,13.0942249,0.438576102,14.8499994,14.8521252,-0.000732421875,30.8794613,31.2826939,-0.183176354,-0.34906584,0.261799395,-0.00311022229,0,0.907814384,-0.0712459534
48904597,13.1387854,0.443118185,14.8499994,14.8520565,-0.000708580017,30.8797035,31.2681732,-0.146370187,-0.34906584,0.261799395,0.00242330204,0,0.91027528,-0.0706879124
49004557,13.1827774,0.435180902,14.8499994,14.8519897,-0.000685691833,30.8794632,31.2538834,-0.147711843,-0.34906584,0.261799395,-0.00240422087,0,0.907942712,-0.0711981207
49104517,13.225462,0.43507272,80,14.868041,0.16593647,30.8795967,31.2345886,-0.142751068,-0.34906584,0.261799395,0.00133567827,0,0.910934508,-0.0645349249
49204477,13.2642231,0.364069849,80,14.8996925,0.327185959,30.880022,31.2175999,-0.0474220701,-0.34906584,0.261799395,0.00425508944,0,0.913848758,-0.0539735742
49304437,13.2960901,0.312896013,80,14.9464397,0.483235687,30.879961,31.2119579,0.0107859019,-0.34906584,0.261799395,-0.000610595802,0,0.913854361,-0.0441226438
49404397,13.3301592,0.392078727,80,15.0077953,0.634253204,30.8801651,31.2036419,-0.086294435,-0.34906584,0.261799395,0.00204167981,0,0.922936082,-0.0406654514
49504357,13.3786488,0.54750371,80,15.0832882,0.78040123,30.87994,31.1910896,-0.17418462,-0.34906584,0.261799395,-0.00225157198,0,0.937213063,-0.0382057056
49604317,13.4433727,0.705462277,80,15.1724634,0.921836853,30.8798542,31.1756935,-0.186030373,-0.34906584,0.261799395,-0.000858650368,0,0.965137005,-0.033773955
49705110,13.5231361,0.827376306,80,15.2758408,1.0601002,30.8803196,31.1620636,-0.132126898,-0.34906584,0.261799395,0.00461731572,0,1,-0.0269393027
49805070,13.6110458,0.846978068,80,15.3911743,1.19224107,30.7217369,31.1725178,0.0917919874,-0.34906584,0.261799395,-1.43643963,0,0.912362814,-0.00819301885
49905030,13.6941309,0.746882737,80,15.5183859,1.31502473,30.8002892,31.1984463,0.148371384,-0.34906584,0.261799395,0.785828352,0,0.537086129,0.000693878334
50104950,13.8214712,0.518384576,80,15.8069878,1.54935014,30.8804588,31.1082287,-1.67495608,-0.34906584,0.261799395,0.041386947,0,0.487172097,-0.0359680802
50204910,13.8732443,0.538724661,80,15.967679,1.66112137,30.8806725,30.9237194,-3.02022886,-0.34906584,0.261799395,0.00213708542,0,0.431910157,-0.0585953742
50304870,13.9365225,0.685426354,80,16.1388493,1.76944578,30.8805904,30.6566296,-4.365376,-0.34906584,0.261799395,-0.000820488087,0,0.531870127,-0.0814198032
50404830,14.015707,0.886067152,80,16.3201752,1.87442911,30.8808117,30.3329811,-5.35963631,-0.34906584,0.261799395,0.00221340987,0,0.631830096,-0.104487762
50504790,14.1173315,1.0698787,80,16.511343,1.976174,30.8810844,30.0152359,-5.51249695,-0.34906584,0.261799395,0.00272860005,0,0.736231446,-0.127799928
50604750,14.2334223,1.14523268,80,16.7120514,2.0747807,30.8811226,29.7709026,-4.70411015,-0.34906584,0.261799395,0.000381622376,0,0.84135437,-0.151303411
50704710,14.3492365,1.04578006,80,16.9220047,2.17034459,30.881649,29.6469898,-3.26691437,-0.34906584,0.261799395,0.00526638888,0,0.946885347,-0.173843309
50804670,14.4468336,0.746904135,80,17.1409149,2.26296043,30.8817215,29.6439323,-1.59286368,-0.34906584,0.261799395,0.000725082529,0,0.904384255,-0.150239155
50904630,14.5048294,0.294723243,80,17.3685093,2.35271955,30.881546,29.737936,-0.0418470688,-0.34906584,0.261799395,-0.00175546296,0,0.857904315,-0.12670961
51004590,14.5115376,-0.237707406,80,17.6045189,2.43970871,30.8817711,29.8555984,0.669874847,-0.34906584,0.261799395,0.00225157198,0,0.832191586,-0.103272796
51104550,14.4633389,-0.759111285,80,17.8486843,2.52401352,30.8816528,29.9410324,0.71107626,-0.34906584,0.261799395,-0.00118302938,0,0.828040838,-0.0799028575
51204510,14.3680706,-1.12806284,80,18.1007538,2.60571671,30.881588,29.9605598,0.336328298,-0.34906584,0.261799395,-0.000648758025,0,0.84920764,-0.0565481521
51304470,14.2480021,-1.27077854,80,18.3604813,2.68489838,30.8816376,29.9246197,-0.015052313,-0.34906584,0.261799395,0.000496109074,0,0.88561368,-0.0331653953
51404430,14.1259289,-1.19357347,80,18.6276321,2.76163673,30.881464,29.8647575,-0.194886938,-0.34906584,0.261799395,-0.00173638179,0,0.92512846,-0.00973577239
51504390,14.0239124,-0.923953056,80,18.9019775,2.83600688,30.8812275,29.805954,-0.228680417,-0.34906584,0.261799395,-0.00236605876,0,0.962425351,0.00947524235
51604350,13.9583645,-0.488302469,80,19.1832962,2.90808105,30.881321,29.7715149,-0.0957955271,-0.34906584,0.261799395,0.000934974814,0,0.998701692,0.0166409966
51704310,13.9457273,0.0503636375,80,19.4713726,2.97793007,30.8812523,29.7646942,0.041690506,-0.34906584,0.261799395,-0.000686920306,0,1,0.0230275411
51805103,13.9929991,0.684034109,80,19.7685032,3.04698682,30.7166386,29.7891788,0.0857363492,-0.34906584,0.261799395,-1.36115491,0,0.932353735,0.0305219088
51905063,14.1061068,1.30128038,80,20.0690002,3.10633969,30.7973976,29.8208313,-0.111249968,-0.34906584,0.261799395,0.807909191,0,0.946378231,0.0220482908
52005023,14.2766275,1.85585606,80,20.3751564,3.16483498,30.8754864,29.8381538,-0.557982743,-0.34906584,0.261799395,0.781193852,0,1,0.00401272019
52204943,14.7553177,2.62115431,80,21.0032978,3.27160716,30.7950306,29.8986683,-0.576210439,-0.34906584,0.261799395,0.782174706,0,1,0.00361777609
52304903,15.0421782,2.83363867,80,21.3244953,3.32031751,30.7179508,29.9566803,-0.617055893,-0.34906584,0.261799395,-0.771106184,0,0.954208732,0.00538512086
52404863,15.3433523,2.94410729,80,21.6497707,3.36248469,30.7934628,30.0396004,-0.377089173,-0.34906584,0.261799395,0.755424857,0,1,0.0134808226
52504823,15.6563416,2.97624278,80,21.9790497,3.40385246,30.7200603,30.1262035,-0.474380821,-0.34906584,0.261799395,-0.73431778,0,0.953936815,0.0162193999
52604783,15.9697809,2.97505045,80,22.3117332,3.4390552,30.7929649,30.2236557,-0.332594842,-0.34906584,0.261799395,0.729340434,0,1,0.0231240224
52704743,16.2903404,3.00106573,80,22.6477795,3.47382092,30.7218456,30.3054256,-0.49083057,-0.34906584,0.261799395,-0.711477697,0,0.95360595,0.0239987504
52804703,16.6168137,3.08139539,80,22.9866257,3.50276875,30.7923717,30.3812313,-0.504078031,-0.34906584,0.261799395,0.705541134,0,1,0.0244620387
52904663,16.9566097,3.14640594,80,23.3282623,3.53160977,30.7236748,30.4421139,-0.618378162,-0.34906584,0.261799395,-0.687244654,0,0.953356862,0.0252780113
53004623,17.3039093,3.22299623,80,23.6721554,3.55494952,30.7920494,30.5042362,-0.564229906,-0.34906584,0.261799395,0.684025228,0,1,0.0272980221
53104583,17.6594276,3.29025602,80,24.0183258,3.5784843,30.7250061,30.5465755,-0.731485128,-0.34906584,0.261799395,-0.670701325,0,0.953158259,0.0255191848
53204543,18.0201759,3.34237671,80,24.3662682,3.59680438,30.7914581,30.5844536,-0.70004195,-0.34906584,0.261799395,0.664790809,0,1,0.0260443743
53304503,18.3863926,3.40739393,80,24.7160301,3.61559415,30.726469,30.6146393,-0.783662438,-0.34906584,0.261799395,-0.650150955,0,0.9530406,0.0262264889
53404463,18.755682,3.45269346,80,25.067131,3.62943268,30.7911549,30.6476917,-0.645742059,-0.34906584,0.261799395,0.647119105,0,1,0.0300462805
53504423,19.1263638,3.50060129,80,25.4196396,3.64399076,30.7276783,30.6771584,-0.787121952,-0.34906584,0.261799395,-0.63501966,0,0.952920496,0.0284728128
53604383,19.4980564,3.54796672,80,25.7730999,3.65383649,30.7907295,30.7004337,-0.713764727,-0.34906584,0.261799395,0.630767882,0,1,0.0298357718
53704343,19.8725128,3.58670211,80,26.1276054,3.66463017,30.7291985,30.7211761,-0.805638134,-0.34906584,0.261799395,-0.615556896,0,0.952847898,0.0294467974
53805136,20.2481823,3.62823439,80,26.4856834,3.67196536,30.7912464,30.7450924,-0.753560424,-0.34906584,0.261799395,0.615599811,0,1,0.0301406085
53905096,20.6230698,3.66119623,80,26.8415241,3.67844272,30.7292671,30.7562008,-0.814551711,-0.34906584,0.261799395,-0.620040953,0,0.95362556,0.0303897187
54005056,20.9935532,3.67729259,80,27.19767,3.6816082,30.7894287,30.7681904,-0.754983902,-0.34906584,0.261799395,0.601852596,0,1,0.0312129986
54105016,21.3605118,3.69840503,80,27.5542526,3.68611646,30.7313881,30.7723312,-0.834644139,-0.34906584,0.261799395,-0.580638468,0,0.953644276,0.0307103023
54304936,22.0962677,3.71178627,80,28.2676792,3.68840909,30.7330055,30.7978535,-0.789553583,-0.34906584,0.261799395,-0.572719812,0,0.95362711,0.0336652733
54404896,22.4635143,3.72878075,80,28.6242847,3.68635631,30.7906609,30.8145733,-0.697131634,-0.34906584,0.261799395,0.576786816,0,1,0.0357442163
54504856,22.8306751,3.73261952,80,28.980854,3.68597341,30.7338581,30.8237705,-0.747492671,-0.34906584,0.261799395,-0.568254828,0,0.953601003,0.0365458801
54604816,23.2010727,3.74385524,80,29.337019,3.68178296,30.7903748,30.8396168,-0.547905684,-0.34906584,0.261799395,0.565384567,0,1,0.0422948077
54704776,23.5778732,3.74770856,80,29.6929512,3.67940211,30.7351551,30.843914,-0.710594416,-0.34906584,0.261799395,-0.552417457,0,0.953575134,0.0394199677
54804736,23.9596272,3.76559806,80,30.0482998,3.67334628,30.7906246,30.8525391,-0.545431018,-0.34906584,0.261799395,0.554911911,0,1,0.043730408
54904696,24.3450832,3.80369449,80,30.4032478,3.66922688,30.7363243,30.8590393,-0.653874993,-0.34906584,0.261799395,-0.543220401,0,0.953536391,0.04218233
55004656,24.7352047,3.83054781,80,30.7574558,3.66155505,30.7908077,30.8680611,-0.524703383,-0.34906584,0.261799395,0.545051336,0,1,0.0451883301
55104616,25.1246014,3.82742858,80,31.1111183,3.6559341,30.7375431,30.8718605,-0.599665225,-0.34906584,0.261799395,-0.532859325,0,0.966191053,0.0449927188
55204576,25.5098114,3.79677653,80,31.4639034,3.64686847,30.7910881,30.8922081,-0.397842586,-0.34906584,0.261799395,0.535658777,0,1,0.051464159
55304536,25.8926029,3.8008225,80,31.816021,3.63995814,30.7389984,30.9078236,-0.465780199,-0.34906584,0.261799395,-0.521105349,0,0.956149399,0.0520762056
55404496,26.2744331,3.8042407,80,32.1671448,3.6297009,30.7916527,30.9216557,-0.426638782,-0.34906584,0.261799395,0.526759028,0,1,0.0529820956
55504456,26.6526833,3.81701207,80,32.5174942,3.62169385,30.7397442,30.9239902,-0.464230627,-0.34906584,0.261799395,-0.519292653,0,0.919082522,0.0540810563
55604416,27.0305481,3.84812331,80,32.8667564,3.61042905,30.7915916,30.9350033,-0.425028712,-0.34906584,0.261799395,0.518677831,0,0.977474213,0.0546061136
55704376,27.4102554,3.91774583,80,33.2151527,3.60149646,30.8417873,30.9219322,-0.744139016,-0.34906584,0.261799395,0.50216496,0,0.981211364,0.0422288999
55804336,27.7979088,3.99334049,80,33.5628967,3.59475827,30.8929596,30.8981819,-0.670330942,-0.34906584,0.261799395,0.511931658,0,0.971267462,0.0415521935
55905129,28.1884117,4.01797485,80,33.9130783,3.59100986,30.9013615,30.8943748,-0.514398158,-0.34906584,0.261799395,0.0833576843,0,0.877052665,0.0459709726
56005089,28.5813904,3.96366525,80,34.2601013,3.58732104,30.901762,30.9061832,-0.47521162,-0.34906584,0.261799395,0.00400703494,0,0.783456922,0.0482359156
56105049,28.9505959,3.85420704,80,34.6070404,3.58641171,30.9024239,30.8910122,-0.95463407,-0.34906584,0.261799395,0.00662114844,0,0.689828038,0.0335710905
56205009,29.3112793,3.75010347,80,34.954052,3.58720279,30.903183,30.7991447,-1.82722664,-0.34906584,0.261799395,0.00759428553,0,0.62158227,0.0108522773
56404929,29.9803238,3.3516016,80,35.6489182,3.59345889,30.9037571,30.4223652,-3.32503057,-0.34906584,0.261799395,0.00471303659,0,0.69114387,-0.034985736
56504889,30.2677898,2.97912931,80,35.9970474,3.59871936,30.9042664,30.2153893,-3.1546514,-0.34906584,0.261799395,0.00509465858,0,0.72953558,-0.0581434742
56604849,30.514761,2.46528172,80,36.3458138,3.60527682,30.9048634,30.0583134,-2.49091744,-0.34906584,0.261799395,0.00597239006,0,0.756858051,-0.0428139903
56704809,30.6948166,1.79217768,80,36.6953278,3.61304092,30.9053001,29.9593639,-1.60967028,-0.34906584,0.261799395,0.00436957646,0,0.774335444,-0.0194583535
56804769,30.8111458,1.10796249,80,37.0457001,3.62192917,30.905817,29.9014378,-0.872593045,-0.34906584,0.261799395,0.00517098326,0,0.790437222,0.00394252874
56904729,30.872261,0.615327656,80,37.3970337,3.63186002,30.9058323,29.8461647,-0.542702794,-0.34906584,0.261799395,0.00015264895,0,0.809097707,0.0273867473
57004689,30.9018135,0.421492547,80,37.7494202,3.64275622,30.9056892,29.7778339,-0.352382272,-0.34906584,0.261799395,-0.00143108389,0,0.835991919,0.0508847609
57104649,30.9338303,0.579182267,80,38.102951,3.65454602,30.9061966,29.6924076,-0.422920287,-0.34906584,0.261799395,0.00507557765,0,0.872122526,0.0627803281
57204609,31.0003109,1.01956725,80,38.4576988,3.66715884,30.905899,29.5891628,-0.369383872,-0.34906584,0.261799395,-0.00297665456,0,0.900691867,0.065273568
57304569,31.1281338,1.73165941,80,38.8137436,3.68053055,30.9058933,29.491869,-0.33904019,-0.34906584,0.261799395,-5.72433564e-05,0,0.927681804,0.063223131
57404529,31.3347149,2.54190922,80,39.1711464,3.69459796,30.9063549,29.4037132,-0.376094759,-0.34906584,0.261799395,0.00461763097,0,0.945992351,0.0566751882
57504489,31.622488,3.28888154,80,39.5299721,3.70930481,30.9067078,29.3407116,-0.26374048,-0.34906584,0.261799395,0.00353000709,0,0.948987126,0.0546477921
57604449,31.9794636,3.88098741,80,39.8902779,3.72459292,30.9067688,29.3071461,-0.0540380478,-0.34906584,0.261799395,0.000610595802,0,0.938906312,0.0570886433
57704409,32.3795052,4.21110201,80,40.2521133,3.74040985,30.9075584,29.305109,0.148313552,-0.34906584,0.261799395,0.00789958332,0,0.927026212,0.0623697825
57804369,32.7999725,4.28672361,80,40.6155281,3.75670624,30.9084473,29.3226376,0.223711282,-0.34906584,0.261799395,0.00889180135,0,0.911122322,0.0666641444
57904329,33.2155647,4.17645979,80,40.9805603,3.77343369,30.9087296,29.3523788,0.279887617,-0.34906584,0.261799395,0.00282400567,0,0.894984841,0.0728228465
58005122,33.6138573,3.98667097,80,41.3503151,3.79170609,30.9095192,29.3751659,0.244717509,-0.34906584,0.261799395,0.0078342976,0,0.891711533,0.0772120953
58105082,33.9881668,3.83442068,80,41.7187004,3.80815125,30.9100704,29.3958549,0.166603222,-0.34906584,0.261799395,0.00551444339,0,0.891278982,0.0798905715
58205042,34.3502464,3.7453723,80,42.0888062,3.8259201,30.910675,29.4034824,0.0552407876,-0.34906584,0.261799395,0.00604871474,0,0.898297548,0.0806331187
58305002,34.70401,3.77113438,80,42.460659,3.8439548,30.9109249,29.3981113,-0.0640512928,-0.34906584,0.261799395,0.00249962648,0,0.907775879,0.0795112029
58504922,35.4463425,4.06595993,80,43.2096863,3.88068271,30.9120255,29.3962898,-0.0912168622,-0.34906584,0.261799395,0.00679287827,0,0.930429041,0.0805718377
58604882,35.8431549,4.20152044,80,43.5868912,3.89930987,30.9129238,29.4062195,-0.020704234,-0.34906584,0.261799395,0.00898720697,0,0.93786484,0.0837837681
58704842,36.2517624,4.30743694,80,43.9659157,3.91807437,30.9135284,29.4306355,0.104074501,-0.34906584,0.261799395,0.00604871474,0,0.938957512,0.0893933699
58804802,36.6734428,4.38387871,80,44.3467636,3.93694568,30.9136562,29.4738255,0.175596431,-0.34906584,0.261799395,0.001278435,0,0.935843408,0.0940003842
58904762,37.1013184,4.43255901,80,44.7294464,3.95589828,30.9145126,29.5155849,0.19001314,-0.34906584,0.261799395,0.00856742263,0,0.938436985,0.0970434919
59004722,37.5363693,4.49989891,80,45.1139679,3.97490692,30.915184,29.5517788,0.17921558,-0.34906584,0.261799395,0.00671655405,0,0.937125266,0.0988689139
59104682,37.9828262,4.64023781,80,45.5003281,3.9939487,30.9157982,29.5797043,0.068945922,-0.34906584,0.261799395,0.00614412036,0,0.937757492,0.0962371677
59204642,38.446003,4.80232286,80,45.8885307,4.01300192,30.9164276,29.6010265,-0.0138390064,-0.34906584,0.261799395,0.00629676925,0,0.939303458,0.0936143473
59304602,38.923912,4.92066336,80,46.2785797,4.03204584,30.9171124,29.6193352,0.0188492183,-0.34906584,0.261799395,0.00685012154,0,0.940051019,0.0947613344
59404562,39.4113503,4.98262501,80,46.6704674,4.05106115,30.9178123,29.6396179,0.00400934229,-0.34906584,0.261799395,0.00700277044,0,0.940167367,0.0948892683
59504522,39.8992081,4.95294619,80,47.0641861,4.07002878,30.9188309,29.6599464,0.0829132944,-0.34906584,0.261799395,0.0101893172,0,0.94129765,0.0990198851
59604482,40.3840637,4.88760376,80,47.4597359,4.08893442,30.9193535,29.6787968,0.17284748,-0.34906584,0.261799395,0.00522822654,0,0.938692451,0.104172014
59704442,40.8594208,4.81386566,80,47.8571091,4.10775995,30.9202518,29.6974926,0.169460803,-0.34906584,0.261799395,0.00898720697,0,0.941661596,0.106638655
59804402,41.3324585,4.81024313,80,48.2562943,4.12649155,30.9210205,29.7023392,0.0729178339,-0.34906584,0.261799395,0.00768969115,0,0.944874942,0.105070569
59904362,41.8081589,4.8546586,80,48.65728,4.14511633,30.9216824,29.7039719,0.0761328489,-0.34906584,0.261799395,0.00662114844,0,0.94823432,0.105967633
60004322,42.293396,4.97470808,80,49.0600548,4.16362143,30.9224682,29.7061119,-0.0198502429,-0.34906584,0.261799395,0.00786142144,0,0.952784419,0.10259597
