#scurve
kind,t,tj,jm,a0,v0,p0,jt,at,vt,pt
incr,1067450368,1056964608,3238002688,0,0,0,3229614083,3230376144,3225519092,3214443767
decr,1067450368,1056964608,3238002688,0,0,0,3229614069,3233046320,3226369036,3216298079
incr,1067869799,1056964608,3238002688,0,0,0,3232206306,3230860919,3226457317,3215758497
decr,1067869799,1056964608,3238002688,0,0,0,3224429622,3233400407,3227569909,3217711046
incr,1068289229,1056964608,3238002688,0,0,0,3234544784,3231469984,3227450339,3217169686
decr,1068289229,1056964608,3238002688,0,0,0,3218279862,3233630202,3228799867,3219245658
incr,1068708659,1056964608,3238002688,0,0,0,3236400606,3232184778,3228509754,3218683406
decr,1068708659,1056964608,3238002688,0,0,0,3208876296,3233754268,3229830699,3220904223
incr,1069128090,1056964608,3238002688,0,0,0,3237592122,3232976390,3229629425,3220306789
decr,1069128090,1056964608,3238002688,0,0,0,3192420576,3233801519,3230458569,3221956745
incr,1069547520,1056964608,3238002688,0,0,0,3238002688,3233808384,3230237684,3221636590
decr,1069547520,1056964608,3238002688,0,0,0,2147483648,3233808384,3231087628,3222911506
incr,3184315597,1065353216,3238002688,0,0,0,3192420592,1003916096,3106664448,912015360
decr,3184315597,1065353216,3238002688,0,0,0,3237592120,1061887929,3173198592,984503680
incr,3175926989,1065353216,3238002688,0,0,0,3175724736,978802432,3073146880,870318080
decr,3175926989,1065353216,3238002688,0,0,0,3237899410,1053581602,3156454304,959364992
incr,0,1065353216,3238002688,0,0,0,2147483648,0,0,0
decr,0,1065353216,3238002688,0,0,0,3238002688,3018787172,0,843170175
incr,1028443341,1065353216,3238002688,0,0,0,3175724736,3126286080,3073146880,3017801728
decr,1028443341,1065353216,3238002688,0,0,0,3237899410,3201065239,3156453984,3106841088
incr,1036831949,1065353216,3238002688,0,0,0,3192420592,3151399744,3106664448,3059499008
decr,1036831949,1065353216,3238002688,0,0,0,3237592120,3209371580,3173198664,3131986624
incr,1041865114,1065353216,3238002688,0,0,0,3202299896,3165907008,3126374400,3083896832
decr,1041865114,1065353216,3238002688,0,0,0,3237088384,3214330360,3182862468,3146949544
incr,1045220557,1065353216,3238002688,0,0,0,3208876300,3176358800,3140107136,3101341696
decr,1045220557,1065353216,3238002688,0,0,0,3236400604,3217437109,3189845544,3157069456
incr,1048576000,1065353216,3238002688,0,0,0,3214276122,3184273152,3150857472,3114663168
decr,1048576000,1065353216,3238002688,0,0,0,3235545720,3220389266,3195637204,3165131504
incr,1050253722,1065353216,3238002688,0,0,0,3218279890,3190686080,3159617536,3125621120
decr,1050253722,1065353216,3238002688,0,0,0,3234544782,3222190464,3199316574,3171958774
incr,1051931443,1065353216,3238002688,0,0,0,3221997383,3196580924,3166846192,3134984704
decr,1051931443,1065353216,3238002688,0,0,0,3233422426,3223467180,3203317124,3177400088
incr,1053609165,1065353216,3238002688,0,0,0,3224429636,3200726308,3173230600,3142887552
decr,1053609165,1065353216,3238002688,0,0,0,3232206303,3224626728,3206126727,3181911519
incr,1055286887,1065353216,3238002688,0,0,0,3226989547,3205160218,3179365080,3149772768
decr,1055286887,1065353216,3238002688,0,0,0,3230926344,3225661218,3208590295,3186424200
incr,1056964608,1065353216,3238002688,0,0,0,3229614080,3208252666,3183606292,3156140200
decr,1056964608,1065353216,3238002688,0,0,0,3229614080,3226565826,3211247803,3189816481
incr,1057803469,1065353216,3238002688,0,0,0,3230926348,3211871106,3188430364,3162293616
decr,1057803469,1065353216,3238002688,0,0,0,3226989544,3227338936,3213454980,3193134045
incr,1058642330,1065353216,3238002688,0,0,0,3232206304,3214422960,3191997912,3166744508
decr,1058642330,1065353216,3238002688,0,0,0,3224429633,3227982172,3214938418,3196545472
incr,1059481191,1065353216,3238002688,0,0,0,3233422429,3216742059,3196251578,3171791362
decr,1059481191,1065353216,3238002688,0,0,0,3221997373,3228500344,3216479876,3198796805
incr,1060320051,1065353216,3238002688,0,0,0,3234544780,3219295484,3198961936,3175748626
decr,1060320051,1065353216,3238002688,0,0,0,3218279880,3228901352,3218067208,3201361179
incr,1061158912,1065353216,3238002688,0,0,0,3235545722,3221643576,3202204664,3180088754
decr,1061158912,1065353216,3238002688,0,0,0,3214276114,3229195975,3219689218,3204246680
incr,1061997773,1065353216,3238002688,0,0,0,3236400607,3223119656,3205233986,3183367144
decr,1061997773,1065353216,3238002688,0,0,0,3208876304,3229397617,3221280697,3205953727
incr,1062836634,1065353216,3238002688,0,0,0,3237088385,3224673029,3207444735,3187468666
decr,1062836634,1065353216,3238002688,0,0,0,3202299872,3229521966,3222112132,3207725536
incr,1063675495,1065353216,3238002688,0,0,0,3237592121,3226286100,3209972435,3190094265
decr,1063675495,1065353216,3238002688,0,0,0,3192420560,3229586617,3222948216,3209664156
incr,1064514355,1065353216,3238002688,0,0,0,3237899410,3227939804,3212827137,3193156778
decr,1064514355,1065353216,3238002688,0,0,0,3175724736,3229610635,3223786432,3211770219
incr,1065353216,1065353216,3238002688,0,0,0,3238002688,3229614080,3214425924,3196441564
decr,1065353216,1065353216,3238002688,0,0,0,2147483648,3229614079,3224625246,3213440436
incr,1065772647,1065353216,3238002688,0,0,0,3237899410,3230451220,3216187448,3198610462
decr,1065772647,1065353216,3238002688,0,0,0,3175724864,3229615802,3225464156,3214661227
incr,1066192077,1065353216,3238002688,0,0,0,3237592120,3231278072,3218115536,3201148349
decr,1066192077,1065353216,3238002688,0,0,0,3192420576,3229627810,3226303650,3215965904
incr,1066611507,1065353216,3238002688,0,0,0,3237088384,3232084606,3220207128,3204088273
decr,1066611507,1065353216,3238002688,0,0,0,3202299920,3229660136,3227145299,3217354653
incr,1067030938,1065353216,3238002688,0,0,0,3236400604,3232861293,3221841336,3205955361
decr,1067030938,1065353216,3238002688,0,0,0,3208876316,3229722310,3227991585,3218827751
incr,1067450368,1065353216,3238002688,0,0,0,3235545720,3233599332,3223042175,3207875110
decr,1067450368,1065353216,3238002688,0,0,0,3214276122,3229823132,3228845953,3220385858
incr,1067869799,1065353216,3238002688,0,0,0,3234544778,3234290882,3224314558,3210042259
decr,1067869799,1065353216,3238002688,0,0,0,3218279916,3229970444,3229663376,3221627736
incr,1068289229,1065353216,3238002688,0,0,0,3233422426,3234929238,3225653484,3212470626
decr,1068289229,1065353216,3238002688,0,0,0,3221997378,3230170948,3230105399,3222493527
incr,1068708659,1065353216,3238002688,0,0,0,3232206303,3235509012,3227053354,3214004916
decr,1068708659,1065353216,3238002688,0,0,0,3224429646,3230430034,3230558898,3223404100
incr,1069128090,1065353216,3238002688,0,0,0,3230926344,3236026257,3228508107,3215498874
decr,1069128090,1065353216,3238002688,0,0,0,3226989550,3230751652,3231026899,3224360707
incr,1069547520,1065353216,3238002688,0,0,0,3229614080,3236478561,3229812712,3217140780
decr,1069547520,1065353216,3238002688,0,0,0,3229614083,3231138207,3231512599,3225364975
incr,3184315597,1073741824,3238002688,0,0,0,3175724736,987191040,3089924096,895483904
decr,3184315597,1073741824,3238002688,0,0,0,3237899410,1061970210,3173231520,984530816
incr,3175926989,1073741824,3238002688,0,0,0,3158968064,962038784,3056074752,855638016
decr,3175926989,1073741824,3238002688,0,0,0,3237976829,1053602256,3156463232,959384576
incr,0,1073741824,3238002688,0,0,0,2147483648,0,0,0
decr,0,1073741824,3238002688,0,0,0,3238002688,3027175780,0,868335999
incr,1028443341,1073741824,3238002688,0,0,0,3158968064,3109522432,3056074752,3003121664
decr,1028443341,1073741824,3238002688,0,0,0,3237976828,3201085920,3156462336,3106855936
incr,1036831949,1073741824,3238002688,0,0,0,3175724736,3134674688,3089924096,3042967552
decr,1036831949,1073741824,3238002688,0,0,0,3237899410,3209453847,3173231200,3132006912
incr,1041865114,1073741824,3238002688,0,0,0,3185727616,3149228416,3109675008,3067248640
decr,1041865114,1073741824,3238002688,0,0,0,3237770910,3214468151,3182945616,3146990528
incr,1045220557,1073741824,3238002688,0,0,0,3192420592,3159788352,3123441664,3084664832
decr,1045220557,1073741824,3238002688,0,0,0,3237592120,3217760188,3189975880,3157152448
incr,1048576000,1073741824,3238002688,0,0,0,3197887760,3167809312,3134289920,3098009600
decr,1048576000,1073741824,3238002688,0,0,0,3237364143,3221011523,3195952400,3165258208
incr,1050253722,1073741824,3238002688,0,0,0,3202299896,3174295616,3143151616,3109062656
decr,1050253722,1073741824,3238002688,0,0,0,3237088384,3222718968,3199639684,3172115368
incr,1051931443,1073741824,3238002688,0,0,0,3205948800,3180217712,3150458880,3118522368
decr,1051931443,1073741824,3238002688,0,0,0,3236766545,3224289540,3203907688,3177735344
incr,1053609165,1073741824,3238002688,0,0,0,3208876300,3184747408,3156884352,3126507520
decr,1053609165,1073741824,3238002688,0,0,0,3236400604,3225825717,3206622760,3182235280
incr,1055286887,1073741824,3238002688,0,0,0,3212138532,3189093352,3163020544,3133445120
decr,1055286887,1073741824,3238002688,0,0,0,3235992827,3227323178,3209370952,3187000192
incr,1056964608,1073741824,3238002688,0,0,0,3214276122,3192661760,3167634688,3139828992
decr,1056964608,1073741824,3238002688,0,0,0,3235545720,3228777874,3212414420,3190297328
incr,1057803469,1073741824,3238002688,0,0,0,3216210828,3196517400,3172358592,3146072448
decr,1057803469,1073741824,3238002688,0,0,0,3235062044,3229900043,3214290548,3193896468
incr,1058642330,1073741824,3238002688,0,0,0,3218279890,3199074688,3176394752,3150786944
decr,1058642330,1073741824,3238002688,0,0,0,3234544782,3230579072,3216093790,3197124598
incr,1059481191,1073741824,3238002688,0,0,0,3220470548,3202058168,3180410368,3155724160
decr,1059481191,1073741824,3238002688,0,0,0,3233997114,3231231469,3218030228,3199645218
incr,1060320051,1073741824,3238002688,0,0,0,3221997383,3204969532,3183623408,3160150528
decr,1060320051,1073741824,3238002688,0,0,0,3233422426,3231855788,3220094340,3202565912
incr,1061158912,1073741824,3238002688,0,0,0,3223193718,3206920552,3187569600,3164255296
decr,1061158912,1073741824,3238002688,0,0,0,3232824259,3232450772,3221752930,3205180002
incr,1061997773,1073741824,3238002688,0,0,0,3224429636,3209114916,3190007816,3168053376
decr,1061997773,1073741824,3238002688,0,0,0,3232206303,3233015336,3222903943,3207077343
incr,1062836634,1073741824,3238002688,0,0,0,3225697518,3211559792,3192859120,3171895648
decr,1062836634,1073741824,3238002688,0,0,0,3231572362,3233548587,3224109855,3209210494
incr,1063675495,1073741824,3238002688,0,0,0,3226989547,3213548826,3196142296,3174938592
decr,1063675495,1073741824,3238002688,0,0,0,3230926344,3234049826,3225367511,3211590024
incr,1064514355,1073741824,3238002688,0,0,0,3228297755,3215029402,3198108288,3178710416
decr,1064514355,1073741824,3238002688,0,0,0,3230272243,3234518541,3226673649,3213531425
incr,1065353216,1073741824,3238002688,0,0,0,3229614080,3216641274,3200383508,3181306024
decr,1065353216,1073741824,3238002688,0,0,0,3229614080,3234954434,3228025019,3214982305
incr,1065772647,1073741824,3238002688,0,0,0,3230272244,3218384848,3202994280,3184103792
decr,1065772647,1073741824,3238002688,0,0,0,3228297746,3235357403,3229418349,3216570481
incr,1066192077,1073741824,3238002688,0,0,0,3230926348,3220259714,3205207580,3187459440
decr,1066192077,1073741824,3238002688,0,0,0,3226989544,3235727544,3230232196,3218299869
incr,1066611507,1073741824,3238002688,0,0,0,3231572362,3221745064,3206887896,3189559520
decr,1066611507,1073741824,3238002688,0,0,0,3225697515,3236065171,3230965880,3220174359
incr,1067030938,1073741824,3238002688,0,0,0,3232206304,3222811568,3208775128,3191910332
decr,1067030938,1073741824,3238002688,0,0,0,3224429633,3236370780,3231715634,3221711296
incr,1067450368,1073741824,3238002688,0,0,0,3232824262,3223940698,3210881952,3194660352
decr,1067450368,1073741824,3238002688,0,0,0,3223193714,3236645075,3232479884,3222798418
incr,1067869799,1073741824,3238002688,0,0,0,3233422429,3225130667,3213028794,3196957186
decr,1067869799,1073741824,3238002688,0,0,0,3221997373,3236888952,3233257092,3223962629
incr,1068289229,1073741824,3238002688,0,0,0,3233997116,3226379307,3214320126,3198800348
decr,1068289229,1073741824,3238002688,0,0,0,3220470552,3237103492,3234045738,3225205104
incr,1068708659,1073741824,3238002688,0,0,0,3234544780,3227684092,3215739152,3200914450
decr,1068708659,1073741824,3238002688,0,0,0,3218279880,3237289960,3234844424,3226527003
incr,1069128090,1073741824,3238002688,0,0,0,3235062046,3229042156,3217291348,3203325590
decr,1069128090,1073741824,3238002688,0,0,0,3216210820,3237449790,3235651748,3227929202
incr,1069547520,1073741824,3238002688,0,0,0,3235545722,3230032184,3218981880,3205254578
decr,1069547520,1073741824,3238002688,0,0,0,3214276114,3237584583,3236466434,3229412504
const,3192704205,0,3238002688,1065353216,0,0,3238002688,1076258406,3199750636,1023097002
const,3189348762,0,3238002688,1065353216,0,0,3238002688,1074580685,3195388560,1015088678
const,3184315597,0,3238002688,1065353216,0,0,3238002688,1072064102,3188677673,1003456475
const,3175926989,0,3238002688,1065353216,0,0,3238002688,1068708659,3178611344,985247603
const,0,0,3238002688,1065353216,0,0,3238002688,1065353216,0,0
const,1028443341,0,3238002688,1065353216,0,0,3238002688,1058642330,1025758986,982384291
const,1036831949,0,3238002688,1065353216,0,0,3238002688,1045220556,1031127695,997215350
const,1041865114,0,3238002688,1065353216,0,0,3238002688,3192704208,1031127696,1004351258
const,1045220557,0,3238002688,1065353216,0,0,3238002688,3206125978,1025758984,1008265943
const,1048576000,0,3238002688,1065353216,0,0,3238002688,3212836864,0,1009429162
const,1050253722,0,3238002688,1065353216,0,0,3238002688,3216192308,3178611344,1007908024
const,1051931443,0,3238002688,1065353216,0,0,3238002688,3219547750,3188677672,998624632
const,1053609165,0,3238002688,1065353216,0,0,3238002688,3222064333,3195388562,3148792640
const,1055286887,0,3238002688,1065353216,0,0,3238002688,3223742055,3199750637,3164988248
const,1056964608,0,3238002688,1065353216,0,0,3238002688,3225419776,3204448256,3173690028
const,1057803469,0,3238002688,1065353216,0,0,3238002688,3227097498,3207132611,3180367360
const,1058642330,0,3238002688,1065353216,0,0,3238002688,3228775220,3210152510,3185389344
const,1059481191,0,3238002688,1065353216,0,0,3238002688,3230033511,3213172410,3189678715
const,1060320051,0,3238002688,1065353216,0,0,3238002688,3230872371,3215017902,3193531881
const,1061158912,0,3238002688,1065353216,0,0,3238002688,3231711232,3217031168,3197108224
const,1061997773,0,3238002688,1065353216,0,0,3238002688,3232550093,3219212208,3199840115
const,1062836634,0,3238002688,1065353216,0,0,3238002688,3233388954,3221393244,3203024989
const,1063675495,0,3238002688,1065353216,0,0,3238002688,3234227815,3222651536,3205572331
const,1064514355,0,3238002688,1065353216,0,0,3238002688,3235066675,3223993712,3207668084
const,1065353216,0,3238002688,1065353216,0,0,3238002688,3235905536,3225419776,3210040662
const,1065772647,0,3238002688,1065353216,0,0,3238002688,3236744398,3226929728,3212706846
const,1066192077,0,3238002688,1065353216,0,0,3238002688,3237583258,3228523562,3214260132
const,1066611507,0,3238002688,1065353216,0,0,3238002688,3238212403,3229907681,3215911989
const,1067030938,0,3238002688,1065353216,0,0,3238002688,3238631834,3230788486,3217735814
const,1067450368,0,3238002688,1065353216,0,0,3238002688,3239051264,3231711232,3219739990
const,1067869799,0,3238002688,1065353216,0,0,3238002688,3239470695,3232675923,3221579193
const,1068289229,0,3238002688,1065353216,0,0,3238002688,3239890125,3233682556,3222774220
const,1068708659,0,3238002688,1065353216,0,0,3238002688,3240309555,3234731130,3224072006
const,1069128090,0,3238002688,1065353216,0,0,3238002688,3240728986,3235821652,3225476752
const,1069547520,0,3238002688,1065353216,0,0,3238002688,3241148416,3236954112,3226992640
const,1069966951,0,3238002688,1065353216,0,0,3238002688,3241567847,3238065603,3228623878
const,1070386381,0,3238002688,1065353216,0,0,3238002688,3241987277,3238673777,3229994364
const,1070805811,0,3238002688,1065353216,0,0,3238002688,3242406707,3239302922,3230931615
const,1071225242,0,3238002688,1065353216,0,0,3238002688,3242826138,3239953040,3231932831
const,1071644672,0,3238002688,1065353216,0,0,3238002688,3243245568,3240624128,3233000107
const,1072064103,0,3238002688,1065353216,0,0,3238002688,3243664999,3241316189,3234135542
const,1072483533,0,3238002688,1065353216,0,0,3238002688,3244084429,3242029220,3235341228
const,1072902963,0,3238002688,1065353216,0,0,3238002688,3244503859,3242763223,3236619267
const,1073322394,0,3238002688,1065353216,0,0,3238002688,3244923290,3243518199,3237971758
const,1073741824,0,3238002688,1065353216,0,0,3238002688,3245342720,3244294144,3238701739
incr,3184315597,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,3184315597,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,3175926989,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,3175926989,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,0,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,0,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1028443341,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1028443341,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1036831949,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1036831949,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1041865114,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1041865114,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1045220557,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1045220557,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1048576000,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1048576000,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1050253722,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1050253722,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1051931443,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1051931443,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1053609165,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1053609165,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1055286887,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1055286887,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1056964608,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1056964608,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1057803469,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1057803469,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1058642330,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1058642330,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1059481191,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1059481191,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1060320051,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1060320051,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1061158912,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1061158912,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1061997773,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1061997773,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1062836634,0,3238002688,1065353216,0,0,0,1065353216,0,0
decr,1062836634,0,3238002688,1065353216,0,0,0,1065353216,0,0
incr,1063675495,0,3238002688,1065353216,0,0,0,1065353216,0,0
